event_id,delivery_id,store_name,scooter_id,event_timestamp,distance_km,event_type,status
976,122,Westside Kitchen,SC005,2026-09-03 20:12:00,0.0,delivery_complete,operational
977,123,Downtown Hub,SC016,2026-09-03 16:01:00,0.0,order_received,operational
978,123,Downtown Hub,SC016,2026-09-03 16:09:00,0.2,arrived_restaurant,operational
979,123,Downtown Hub,SC016,2026-09-03 16:13:00,0.0,pickup_complete,operational
980,123,Downtown Hub,SC016,2026-09-03 16:14:00,1.86,in_transit,operational
981,123,Downtown Hub,SC016,2026-09-03 16:20:00,0.0,waiting_traffic,operational
982,123,Downtown Hub,SC016,2026-09-03 16:22:00,3.47,in_transit,operational
983,123,Downtown Hub,SC016,2026-09-03 16:36:00,0.15,arrived_customer,operational
984,123,Downtown Hub,SC016,2026-09-03 16:40:00,0.0,delivery_complete,operational
985,124,Downtown Hub,SC017,2026-09-02 09:33:00,0.0,order_received,operational
986,124,Downtown Hub,SC017,2026-09-02 09:38:00,0.22,arrived_restaurant,operational
987,124,Downtown Hub,SC017,2026-09-02 09:46:00,0.0,pickup_complete,operational
988,124,Downtown Hub,SC017,2026-09-02 09:47:00,2.36,in_transit,operational
989,124,Downtown Hub,SC017,2026-09-02 09:53:00,0.0,waiting_traffic,operational
990,124,Downtown Hub,SC017,2026-09-02 09:55:00,1.03,in_transit,operational
991,124,Downtown Hub,SC017,2026-09-02 10:00:00,0.27,arrived_customer,operational
992,124,Downtown Hub,SC017,2026-09-02 10:03:00,0.0,delivery_complete,operational
993,125,Downtown Hub,SC012,2026-09-01 13:15:00,0.0,order_received,operational
994,125,Downtown Hub,SC012,2026-09-01 13:21:00,0.11,arrived_restaurant,operational
995,125,Downtown Hub,SC012,2026-09-01 13:23:00,0.0,pickup_complete,operational
996,125,Downtown Hub,SC012,2026-09-01 13:24:00,2.2,in_transit,operational
997,125,Downtown Hub,SC012,2026-09-01 13:29:00,0.0,waiting_traffic,operational
998,125,Downtown Hub,SC012,2026-09-01 13:32:00,3.18,in_transit,operational
999,125,Downtown Hub,SC012,2026-09-01 13:34:00,0.13,arrived_customer,operational
1000,125,Downtown Hub,SC012,2026-09-01 13:38:00,0.0,delivery_complete,operational
1001,126,Westside Kitchen,SC015,2026-09-03 15:40:00,0.0,order_received,operational
1002,126,Westside Kitchen,SC015,2026-09-03 15:54:00,0.3,arrived_restaurant,operational
1003,126,Westside Kitchen,SC015,2026-09-03 16:01:00,0.0,pickup_complete,operational
1004,126,Westside Kitchen,SC015,2026-09-03 16:02:00,2.77,in_transit,operational
1005,126,Westside Kitchen,SC015,2026-09-03 16:09:00,0.0,waiting_traffic,operational
1006,126,Westside Kitchen,SC015,2026-09-03 16:14:00,2.32,in_transit,operational
1007,126,Westside Kitchen,SC015,2026-09-03 16:19:00,0.29,arrived_customer,operational
1008,126,Westside Kitchen,SC015,2026-09-03 16:22:00,0.0,delivery_complete,operational
1009,127,Eastgate Food Court,SC010,2026-09-03 14:52:00,0.0,order_received,operational
1010,127,Eastgate Food Court,SC010,2026-09-03 15:01:00,0.1,arrived_restaurant,operational
1011,127,Eastgate Food Court,SC010,2026-09-03 15:04:00,0.0,pickup_complete,operational
1012,127,Eastgate Food Court,SC010,2026-09-03 15:05:00,2.02,in_transit,operational
1013,127,Eastgate Food Court,SC010,2026-09-03 15:11:00,0.0,waiting_traffic,operational
1014,127,Eastgate Food Court,SC010,2026-09-03 15:13:00,2.6,in_transit,operational
1015,127,Eastgate Food Court,SC010,2026-09-03 15:23:00,0.09,arrived_customer,operational
1016,127,Eastgate Food Court,SC010,2026-09-03 15:26:00,0.0,delivery_complete,operational
1017,128,Downtown Hub,SC012,2026-09-02 22:25:00,0.0,order_received,operational
1018,128,Downtown Hub,SC012,2026-09-02 22:28:00,0.18,arrived_restaurant,operational
1019,128,Downtown Hub,SC012,2026-09-02 22:35:00,0.0,pickup_complete,operational
1020,128,Downtown Hub,SC012,2026-09-02 22:36:00,2.84,in_transit,minor_delay
1021,128,Downtown Hub,SC012,2026-09-02 22:40:00,0.0,waiting_traffic,operational
1022,128,Downtown Hub,SC012,2026-09-02 22:43:00,2.91,in_transit,operational
1023,128,Downtown Hub,SC012,2026-09-02 22:50:00,0.23,arrived_customer,operational
1024,128,Downtown Hub,SC012,2026-09-02 22:53:00,0.0,delivery_complete,operational
1025,129,Downtown Hub,SC014,2026-09-01 14:38:00,0.0,order_received,minor_delay
1026,129,Downtown Hub,SC014,2026-09-01 14:43:00,0.07,arrived_restaurant,operational
1027,129,Downtown Hub,SC014,2026-09-01 14:45:00,0.0,pickup_complete,operational
1028,129,Downtown Hub,SC014,2026-09-01 14:46:00,1.62,in_transit,operational
1029,129,Downtown Hub,SC014,2026-09-01 14:53:00,0.0,waiting_traffic,operational
1030,129,Downtown Hub,SC014,2026-09-01 14:54:00,2.42,in_transit,operational
1031,129,Downtown Hub,SC014,2026-09-01 14:55:00,0.17,arrived_customer,operational
1032,129,Downtown Hub,SC014,2026-09-01 15:00:00,0.0,delivery_complete,operational
1033,130,Westside Kitchen,SC015,2026-09-02 15:02:00,0.0,order_received,operational
1034,130,Westside Kitchen,SC015,2026-09-02 15:10:00,0.15,arrived_restaurant,operational
1035,130,Westside Kitchen,SC015,2026-09-02 15:15:00,0.0,pickup_complete,operational
1036,130,Westside Kitchen,SC015,2026-09-02 15:16:00,1.62,in_transit,operational
1037,130,Westside Kitchen,SC015,2026-09-02 15:23:00,0.0,waiting_traffic,operational
1038,130,Westside Kitchen,SC015,2026-09-02 15:26:00,1.27,in_transit,operational
1039,130,Westside Kitchen,SC015,2026-09-02 15:32:00,0.22,arrived_customer,operational
1040,130,Westside Kitchen,SC015,2026-09-02 15:34:00,0.0,delivery_complete,operational
1041,131,North Plaza,SC012,2026-09-03 20:47:00,0.0,order_received,operational
1042,131,North Plaza,SC012,2026-09-03 20:55:00,0.21,arrived_restaurant,minor_delay
1043,131,North Plaza,SC012,2026-09-03 20:59:00,0.0,pickup_complete,operational
1044,131,North Plaza,SC012,2026-09-03 21:00:00,3.13,in_transit,operational
1045,131,North Plaza,SC012,2026-09-03 21:06:00,0.0,waiting_traffic,operational
1046,131,North Plaza,SC012,2026-09-03 21:08:00,2.44,in_transit,operational
1047,131,North Plaza,SC012,2026-09-03 21:17:00,0.18,arrived_customer,operational
1048,131,North Plaza,SC012,2026-09-03 21:19:00,0.0,delivery_complete,operational
1049,132,Eastgate Food Court,SC012,2026-09-02 17:02:00,0.0,order_received,operational
1050,132,Eastgate Food Court,SC012,2026-09-02 17:11:00,0.14,arrived_restaurant,operational
1051,132,Eastgate Food Court,SC012,2026-09-02 17:13:00,0.0,pickup_complete,operational
1052,132,Eastgate Food Court,SC012,2026-09-02 17:14:00,1.97,in_transit,operational
1053,132,Eastgate Food Court,SC012,2026-09-02 17:21:00,0.0,waiting_traffic,operational
1054,132,Eastgate Food Court,SC012,2026-09-02 17:24:00,1.99,in_transit,operational
1055,132,Eastgate Food Court,SC012,2026-09-02 17:31:00,0.08,arrived_customer,operational
1056,132,Eastgate Food Court,SC012,2026-09-02 17:32:00,0.0,delivery_complete,operational
1057,133,Eastgate Food Court,SC008,2026-09-01 08:47:00,0.0,order_received,operational
1058,133,Eastgate Food Court,SC008,2026-09-01 08:51:00,0.2,arrived_restaurant,operational
1059,133,Eastgate Food Court,SC008,2026-09-01 08:57:00,0.0,pickup_complete,operational
1060,133,Eastgate Food Court,SC008,2026-09-01 08:58:00,0.97,in_transit,operational
1061,133,Eastgate Food Court,SC008,2026-09-01 09:05:00,0.0,waiting_traffic,operational
1062,133,Eastgate Food Court,SC008,2026-09-01 09:07:00,0.96,in_transit,operational
1063,133,Eastgate Food Court,SC008,2026-09-01 09:18:00,0.08,arrived_customer,operational
1064,133,Eastgate Food Court,SC008,2026-09-01 09:21:00,0.0,delivery_complete,operational
1065,134,North Plaza,SC007,2026-09-01 10:54:00,0.0,order_received,operational
1066,134,North Plaza,SC007,2026-09-01 11:00:00,0.22,arrived_restaurant,operational
1067,134,North Plaza,SC007,2026-09-01 11:03:00,0.0,pickup_complete,operational
1068,134,North Plaza,SC007,2026-09-01 11:04:00,3.49,in_transit,minor_delay
1069,134,North Plaza,SC007,2026-09-01 11:10:00,0.0,waiting_traffic,operational
1070,134,North Plaza,SC007,2026-09-01 11:12:00,1.63,in_transit,minor_delay
1071,134,North Plaza,SC007,2026-09-01 11:20:00,0.21,arrived_customer,minor_delay
1072,134,North Plaza,SC007,2026-09-01 11:25:00,0.0,delivery_complete,operational
1073,135,Downtown Hub,SC018,2026-09-03 12:57:00,0.0,order_received,operational
1074,135,Downtown Hub,SC018,2026-09-03 12:58:00,0.08,arrived_restaurant,operational
1075,135,Downtown Hub,SC018,2026-09-03 13:04:00,0.0,pickup_complete,operational
1076,135,Downtown Hub,SC018,2026-09-03 13:05:00,1.33,in_transit,operational
1077,135,Downtown Hub,SC018,2026-09-03 13:13:00,0.0,waiting_traffic,operational
1078,135,Downtown Hub,SC018,2026-09-03 13:14:00,3.03,in_transit,operational
1079,135,Downtown Hub,SC018,2026-09-03 13:15:00,0.05,arrived_customer,operational
1080,135,Downtown Hub,SC018,2026-09-03 13:20:00,0.0,delivery_complete,minor_delay
1081,136,Westside Kitchen,SC008,2026-09-02 08:23:00,0.0,order_received,operational
1082,136,Westside Kitchen,SC008,2026-09-02 08:33:00,0.05,arrived_restaurant,operational
1083,136,Westside Kitchen,SC008,2026-09-02 08:36:00,0.0,pickup_complete,operational
1084,136,Westside Kitchen,SC008,2026-09-02 08:37:00,1.17,in_transit,operational
1085,136,Westside Kitchen,SC008,2026-09-02 08:45:00,0.0,waiting_traffic,operational
1086,136,Westside Kitchen,SC008,2026-09-02 08:47:00,0.83,in_transit,operational
1087,136,Westside Kitchen,SC008,2026-09-02 08:49:00,0.11,arrived_customer,operational
1088,136,Westside Kitchen,SC008,2026-09-02 08:53:00,0.0,delivery_complete,minor_delay
1089,137,North Plaza,SC017,2026-09-02 20:26:00,0.0,order_received,operational
1090,137,North Plaza,SC017,2026-09-02 20:33:00,0.08,arrived_restaurant,operational
1091,137,North Plaza,SC017,2026-09-02 20:39:00,0.0,pickup_complete,minor_delay
1092,137,North Plaza,SC017,2026-09-02 20:40:00,3.08,in_transit,operational
1093,137,North Plaza,SC017,2026-09-02 20:50:00,0.0,waiting_traffic,operational
1094,137,North Plaza,SC017,2026-09-02 20:52:00,1.21,in_transit,operational
1095,137,North Plaza,SC017,2026-09-02 20:56:00,0.17,arrived_customer,operational
1096,137,North Plaza,SC017,2026-09-02 21:01:00,0.0,delivery_complete,operational
1097,138,Westside Kitchen,SC005,2026-09-02 16:58:00,0.0,order_received,operational
1098,138,Westside Kitchen,SC005,2026-09-02 17:03:00,0.16,arrived_restaurant,operational
1099,138,Westside Kitchen,SC005,2026-09-02 17:05:00,0.0,pickup_complete,operational
1100,138,Westside Kitchen,SC005,2026-09-02 17:06:00,3.38,in_transit,operational
1101,138,Westside Kitchen,SC005,2026-09-02 17:12:00,0.0,waiting_traffic,operational
1102,138,Westside Kitchen,SC005,2026-09-02 17:15:00,2.66,in_transit,operational
1103,138,Westside Kitchen,SC005,2026-09-02 17:20:00,0.16,arrived_customer,operational
1104,138,Westside Kitchen,SC005,2026-09-02 17:25:00,0.0,delivery_complete,operational
1105,139,Eastgate Food Court,SC003,2026-09-02 11:40:00,0.0,order_received,minor_delay
1106,139,Eastgate Food Court,SC003,2026-09-02 11:50:00,0.06,arrived_restaurant,operational
1107,139,Eastgate Food Court,SC003,2026-09-02 11:54:00,0.0,pickup_complete,operational
1108,139,Eastgate Food Court,SC003,2026-09-02 11:55:00,2.52,in_transit,operational
1109,139,Eastgate Food Court,SC003,2026-09-02 12:03:00,0.0,waiting_traffic,operational
1110,139,Eastgate Food Court,SC003,2026-09-02 12:06:00,2.52,in_transit,operational
1111,139,Eastgate Food Court,SC003,2026-09-02 12:13:00,0.18,arrived_customer,operational
1112,139,Eastgate Food Court,SC003,2026-09-02 12:15:00,0.0,delivery_complete,operational
1113,140,Westside Kitchen,SC020,2026-09-03 22:38:00,0.0,order_received,operational
1114,140,Westside Kitchen,SC020,2026-09-03 22:46:00,0.18,arrived_restaurant,operational
1115,140,Westside Kitchen,SC020,2026-09-03 22:51:00,0.0,pickup_complete,operational
1116,140,Westside Kitchen,SC020,2026-09-03 22:52:00,1.03,in_transit,operational
1117,140,Westside Kitchen,SC020,2026-09-03 22:57:00,0.0,waiting_traffic,operational
1118,140,Westside Kitchen,SC020,2026-09-03 23:00:00,0.99,in_transit,operational
1119,140,Westside Kitchen,SC020,2026-09-03 23:05:00,0.05,arrived_customer,operational
1120,140,Westside Kitchen,SC020,2026-09-03 23:09:00,0.0,delivery_complete,operational
1121,141,Westside Kitchen,SC019,2026-09-02 17:40:00,0.0,order_received,operational
1122,141,Westside Kitchen,SC019,2026-09-02 17:43:00,0.14,arrived_restaurant,operational
1123,141,Westside Kitchen,SC019,2026-09-02 17:46:00,0.0,pickup_complete,operational
1124,141,Westside Kitchen,SC019,2026-09-02 17:47:00,1.3,in_transit,operational
1125,141,Westside Kitchen,SC019,2026-09-02 17:55:00,0.0,waiting_traffic,operational
1126,141,Westside Kitchen,SC019,2026-09-02 17:59:00,1.52,in_transit,operational
1127,141,Westside Kitchen,SC019,2026-09-02 18:08:00,0.15,arrived_customer,operational
1128,141,Westside Kitchen,SC019,2026-09-02 18:12:00,0.0,delivery_complete,operational
1129,142,North Plaza,SC003,2026-09-03 08:10:00,0.0,order_received,operational
1130,142,North Plaza,SC003,2026-09-03 08:22:00,0.2,arrived_restaurant,operational
1131,142,North Plaza,SC003,2026-09-03 08:26:00,0.0,pickup_complete,operational
1132,142,North Plaza,SC003,2026-09-03 08:27:00,2.23,in_transit,operational
1133,142,North Plaza,SC003,2026-09-03 08:34:00,0.0,waiting_traffic,operational
1134,142,North Plaza,SC003,2026-09-03 08:38:00,3.45,in_transit,operational
1135,142,North Plaza,SC003,2026-09-03 08:43:00,0.2,arrived_customer,operational
1136,142,North Plaza,SC003,2026-09-03 08:48:00,0.0,delivery_complete,operational
1137,143,North Plaza,SC005,2026-09-02 16:35:00,0.0,order_received,operational
1138,143,North Plaza,SC005,2026-09-02 16:47:00,0.25,arrived_restaurant,operational
1139,143,North Plaza,SC005,2026-09-02 16:53:00,0.0,pickup_complete,operational
1140,143,North Plaza,SC005,2026-09-02 16:54:00,1.71,in_transit,operational
1141,143,North Plaza,SC005,2026-09-02 17:00:00,0.0,waiting_traffic,operational
1142,143,North Plaza,SC005,2026-09-02 17:01:00,1.99,in_transit,operational
1143,143,North Plaza,SC005,2026-09-02 17:02:00,0.11,arrived_customer,operational
1144,143,North Plaza,SC005,2026-09-02 17:06:00,0.0,delivery_complete,operational
1145,144,North Plaza,SC008,2026-09-01 21:20:00,0.0,order_received,operational
1146,144,North Plaza,SC008,2026-09-01 21:28:00,0.27,arrived_restaurant,operational
1147,144,North Plaza,SC008,2026-09-01 21:32:00,0.0,pickup_complete,operational
1148,144,North Plaza,SC008,2026-09-01 21:33:00,3.0,in_transit,operational
1149,144,North Plaza,SC008,2026-09-01 21:35:00,0.0,waiting_traffic,minor_delay
1150,144,North Plaza,SC008,2026-09-01 21:39:00,2.84,in_transit,operational
1151,144,North Plaza,SC008,2026-09-01 21:45:00,0.17,arrived_customer,operational
1152,144,North Plaza,SC008,2026-09-01 21:49:00,0.0,delivery_complete,operational
1153,145,Downtown Hub,SC013,2026-09-03 15:15:00,0.0,order_received,operational
1154,145,Downtown Hub,SC013,2026-09-03 15:24:00,0.24,arrived_restaurant,operational
1155,145,Downtown Hub,SC013,2026-09-03 15:30:00,0.0,pickup_complete,operational
1156,145,Downtown Hub,SC013,2026-09-03 15:31:00,2.27,in_transit,operational
1157,145,Downtown Hub,SC013,2026-09-03 15:38:00,0.0,waiting_traffic,operational
1158,145,Downtown Hub,SC013,2026-09-03 15:41:00,3.01,in_transit,operational
1159,145,Downtown Hub,SC013,2026-09-03 15:46:00,0.26,arrived_customer,operational
1160,145,Downtown Hub,SC013,2026-09-03 15:50:00,0.0,delivery_complete,operational
1161,146,Downtown Hub,SC014,2026-09-01 22:16:00,0.0,order_received,operational
1162,146,Downtown Hub,SC014,2026-09-01 22:19:00,0.2,arrived_restaurant,operational
1163,146,Downtown Hub,SC014,2026-09-01 22:24:00,0.0,pickup_complete,operational
1164,146,Downtown Hub,SC014,2026-09-01 22:25:00,2.33,in_transit,operational
1165,146,Downtown Hub,SC014,2026-09-01 22:26:00,0.0,waiting_traffic,operational
1166,146,Downtown Hub,SC014,2026-09-01 22:29:00,2.52,in_transit,operational
1167,146,Downtown Hub,SC014,2026-09-01 22:38:00,0.24,arrived_customer,operational
1168,146,Downtown Hub,SC014,2026-09-01 22:42:00,0.0,delivery_complete,operational
1169,147,North Plaza,SC018,2026-09-02 21:39:00,0.0,order_received,operational
1170,147,North Plaza,SC018,2026-09-02 21:46:00,0.05,arrived_restaurant,operational
1171,147,North Plaza,SC018,2026-09-02 21:48:00,0.0,pickup_complete,minor_delay
1172,147,North Plaza,SC018,2026-09-02 21:49:00,3.48,in_transit,operational
1173,147,North Plaza,SC018,2026-09-02 21:52:00,0.0,waiting_traffic,operational
1174,147,North Plaza,SC018,2026-09-02 21:54:00,2.96,in_transit,operational
1175,147,North Plaza,SC018,2026-09-02 21:58:00,0.23,arrived_customer,operational
1176,147,North Plaza,SC018,2026-09-02 22:02:00,0.0,delivery_complete,operational
1177,148,Westside Kitchen,SC020,2026-09-03 14:32:00,0.0,order_received,operational
1178,148,Westside Kitchen,SC020,2026-09-03 14:35:00,0.14,arrived_restaurant,operational
1179,148,Westside Kitchen,SC020,2026-09-03 14:37:00,0.0,pickup_complete,operational
1180,148,Westside Kitchen,SC020,2026-09-03 14:38:00,0.81,in_transit,operational
1181,148,Westside Kitchen,SC020,2026-09-03 14:44:00,0.0,waiting_traffic,operational
1182,148,Westside Kitchen,SC020,2026-09-03 14:48:00,3.39,in_transit,operational
1183,148,Westside Kitchen,SC020,2026-09-03 14:52:00,0.14,arrived_customer,operational
1184,148,Westside Kitchen,SC020,2026-09-03 14:57:00,0.0,delivery_complete,operational
1185,149,Eastgate Food Court,SC006,2026-09-02 17:47:00,0.0,order_received,operational
1186,149,Eastgate Food Court,SC006,2026-09-02 17:52:00,0.13,arrived_restaurant,operational
1187,149,Eastgate Food Court,SC006,2026-09-02 17:56:00,0.0,pickup_complete,operational
1188,149,Eastgate Food Court,SC006,2026-09-02 17:57:00,2.75,in_transit,operational
1189,149,Eastgate Food Court,SC006,2026-09-02 17:58:00,0.0,waiting_traffic,operational
1190,149,Eastgate Food Court,SC006,2026-09-02 18:01:00,1.86,in_transit,operational
1191,149,Eastgate Food Court,SC006,2026-09-02 18:10:00,0.05,arrived_customer,operational
1192,149,Eastgate Food Court,SC006,2026-09-02 18:16:00,0.0,delivery_complete,operational
1193,150,Eastgate Food Court,SC004,2026-09-02 17:19:00,0.0,order_received,operational
1194,150,Eastgate Food Court,SC004,2026-09-02 17:24:00,0.25,arrived_restaurant,operational
1195,150,Eastgate Food Court,SC004,2026-09-02 17:25:00,0.0,pickup_complete,operational
1196,150,Eastgate Food Court,SC004,2026-09-02 17:26:00,2.1,in_transit,operational
1197,150,Eastgate Food Court,SC004,2026-09-02 17:32:00,0.0,waiting_traffic,operational
1198,150,Eastgate Food Court,SC004,2026-09-02 17:33:00,2.37,in_transit,minor_delay
1199,150,Eastgate Food Court,SC004,2026-09-02 17:38:00,0.19,arrived_customer,operational
1200,150,Eastgate Food Court,SC004,2026-09-02 17:42:00,0.0,delivery_complete,operational
